label,youtube_id,time_start,time_end,split
waving hand,UkqVwjL-R-g,54,64,train
waving hand,uLmAr_s_z9Q,0,10,train
waving hand,UmYNykxFfiU,0,10,train
waving hand,uO0mdXucLCY,1,11,train
waving hand,UQvOAb1tyyQ,0,10,train
waving hand,USyCyoRqgxQ,1,11,train
waving hand,USZEQ-hK4KA,0,10,train
waving hand,uU4t2KuLn04,14,24,train
waving hand,uugRRiuGEXM,0,10,train
waving hand,UVs3NA9tbss,9,19,train
waving hand,uVSD8QqE7t4,0,10,train
waving hand,UwQBOhvCWt8,0,10,train
waving hand,Uw_Gdhab96s,0,10,train
waving hand,UYe3VWEE2fQ,33,43,train
waving hand,UYHbSB-yXDA,0,10,train
waving hand,Uy_2qNhKYe0,0,10,train
waving hand,U_miiK4qZBA,14,24,train
waving hand,V-PtNoZACeA,11,21,train
waving hand,V1TygdcL4BM,4,14,train
waving hand,v38uK45pO6k,0,10,train
waving hand,v5ReEBGQmEg,12,22,train
waving hand,v9hhVvSt9do,18,28,train
waving hand,V9ODjmXWaDw,36,46,train
waving hand,VC46TO8cMcQ,13,23,train
waving hand,VCrJFereBuA,0,10,train
waving hand,vdaYcWFyk2k,52,62,train
waving hand,vdtcT3CLwMg,2,12,train
waving hand,VGMMmrJLcWo,6,16,train
waving hand,vJkegqjLoU0,0,10,train
waving hand,VLEhi0UL8Nk,0,10,train
waving hand,VMLdewh8sOc,0,10,train
waving hand,VnU4A-ls0ck,61,71,train
waving hand,voceFe2ntuM,3,13,train
waving hand,vODTGn0Ewk8,26,36,train
waving hand,VR_QQghEnxQ,0,10,train
waving hand,vT4zAcD_w0w,2,12,train
waving hand,VtlDxKM9vcs,0,10,train
waving hand,VwCmTMrd4-4,15,25,train
waving hand,vycCQwUGlpo,8,18,train
waving hand,w3QR_MBNnXw,3,13,train
waving hand,W4HWoWZJwjU,14,24,train
waving hand,W9kmWB5n_jU,0,10,train
waving hand,waQfLAbP2TQ,0,10,train
waving hand,wCQFeY0EWwk,67,77,train
waving hand,Wcs9o8yzF8E,17,27,train
waving hand,wFd1xB3pf6M,15,25,train
waving hand,WHNSltC1Ei8,83,93,train
waving hand,WKVDSKmtezg,30,40,train
waving hand,WkZW0wCdm8o,18,28,train
waving hand,wlFQzfs7Vs8,6,16,train
waving hand,wMcczslbavs,0,10,train
waving hand,Wmukjp6UcDw,0,10,train
waving hand,WnZ4yIPHP5I,20,30,train
waving hand,wR-3Bi008pM,0,10,train
waving hand,Wrrmm4aQMRE,0,10,train
waving hand,wULTbKM6Ln8,0,10,train
waving hand,wWt9VaAPDYQ,0,10,train
waving hand,WYu-gTi9zQw,72,82,train
waving hand,X2GIvUPNrh0,0,10,train
waving hand,x2L4E8wtE_M,21,31,train
waving hand,x2ObM1d2iyM,0,10,train
waving hand,x8ANUlnZTp0,0,10,train
waving hand,xaMOYJT7kyo,21,31,train
waving hand,xAv1Mg25Q1Q,11,21,train
waving hand,Xb3Y2lACrr0,9,19,train
waving hand,xDpypdu-Q00,25,35,train
waving hand,xe5CfzwpyTk,4,14,train
waving hand,xebe_SFcAwI,0,10,train
waving hand,XF7GLpyagMc,2,12,train
waving hand,xhGngJ3QMVA,4,14,train
waving hand,Xj0GYTkXYHM,3,13,train
waving hand,XNs4XDOeIVg,3,13,train
waving hand,Xr1i__T--vA,2,12,train
waving hand,Xr3Tle4trX8,0,10,train
waving hand,XrKoIpaYwd4,0,10,train
waving hand,XrOwYGcu4dg,1,11,train
waving hand,XSqfCyApRtg,0,10,train
waving hand,xsvW18drEA4,6,16,train
waving hand,XWo2bcOaovE,8,18,train
waving hand,XXitXxQJ1C0,29,39,train
waving hand,Xz8HamWWWe0,21,31,train
waving hand,XzHXRfEd_Es,0,10,train
waving hand,y1BpqzAZFuo,0,10,train
waving hand,Y34sktRun2I,1,11,train
waving hand,Y4nCcgVjdlc,23,33,train
waving hand,y5k9RoLmXe8,10,20,train
waving hand,Ya0RWEiw-ec,2,12,train
waving hand,ybPyCNN33jY,0,10,train
waving hand,yDz2HK1kuFs,21,31,train
waving hand,yf3rZS136lg,0,10,train
waving hand,yGpykOyV6NE,0,10,train
waving hand,yJQRTQJL7jQ,88,98,train
waving hand,YmHduOx9Z94,9,19,train
waving hand,ymXfmXs9K3Y,6,16,train
waving hand,YO6FamHhTFM,2,12,train
waving hand,yO7QIeSfHXY,0,10,train
waving hand,YOBJ2ExcXw4,0,10,train
waving hand,yoVNT0UKfOc,0,10,train
waving hand,yuG37s0OjS0,0,10,train
waving hand,yv0fmPKEH5c,0,10,train
waving hand,YvMpMaR-IHI,0,10,train
waving hand,yz2AmRe9Lgg,0,10,train
waving hand,z2PYrH28FfU,0,10,train
waving hand,Z3G44HRRlus,1,11,train
waving hand,z4rU3k7r7u4,19,29,train
waving hand,Z9k2v6Os9LY,0,10,train
waving hand,Z9L9KUgH9-Y,0,10,train
waving hand,ZAlfjScOPMU,5,15,train
waving hand,ZaQ1lcJ1_Mc,14,24,train
waving hand,ZDp0n9VtxCA,15,25,train
waving hand,ZdwfELWfRIY,13,23,train
waving hand,ZdXPtIL_tkk,23,33,train
waving hand,ZGF0nu_C39U,0,10,train
waving hand,zkBxr215ILo,38,48,train
waving hand,ZmbSU_tHjOA,174,184,train
waving hand,ZNHoEt_MomE,34,44,train
waving hand,zOxKuMNjDV8,6,16,train
waving hand,ZQr9HmowPpU,25,35,train
waving hand,ZQtib2_wXpA,7,17,train
waving hand,ZyIZ99U61_c,10,20,train
waving hand,zYkuchbMfRY,35,45,train
waving hand,Z_K4pw_LzNo,10,20,train
waving hand,_3dyYnnwEDU,35,45,train
waving hand,_3H7MbX7dsU,8,18,train
waving hand,_gSfKrnulw8,19,29,train
waving hand,_T-BGUGTe1A,11,21,train
waving hand,_uNu7owrTig,3,13,train
waving hand,_y-Kxp6A4c0,0,10,train
waving hand,_yHpIA054Kc,2,12,train
