label,youtube_id,time_start,time_end,split
falling off chair,md0ikh-cFyY,7,17,train
falling off chair,mfPpLmcKK5w,21,31,train
falling off chair,mFW210pAieA,5,15,train
falling off chair,Mfykjq4_cdw,0,10,train
falling off chair,mK6GOQZUYFQ,5,15,train
falling off chair,Mn9dRy0d5Q8,9,19,train
falling off chair,mnkK5CpSjs0,9,19,train
falling off chair,mOvY_FZGUVQ,6,16,train
falling off chair,mOYWYIquPnQ,0,10,train
falling off chair,mSTC1tJxfCg,14,24,train
falling off chair,mwBYQn63aRA,3,13,train
falling off chair,Mwuj9V8OsOw,0,10,train
falling off chair,n-lNKUSwaqo,0,10,train
falling off chair,N516jor-Y5I,4,14,train
falling off chair,n6zP_BFgjhk,4,14,train
falling off chair,n9ns-4V98hs,0,10,train
falling off chair,N9OQCsf6eow,0,10,train
falling off chair,NB1KkU9ehOs,20,30,train
falling off chair,nBgcEcUOVic,0,10,train
falling off chair,ncCM1jcaTdE,8,18,train
falling off chair,ncHufeEB7ps,1,11,train
falling off chair,NDrDX4D2CmQ,0,10,train
falling off chair,ngzcx7MTocc,0,10,train
falling off chair,NIXsWp0nBkk,0,10,train
falling off chair,niy5lWROp8s,0,10,train
falling off chair,nJDzKA4T704,10,20,train
falling off chair,njsfnTun3Fs,12,22,train
falling off chair,nTd2Td9Tcyk,4,14,train
falling off chair,NwADu4qB5Tg,11,21,train
falling off chair,o2ZgKWWD-AQ,9,19,train
falling off chair,o5MuW34Rar0,4,14,train
falling off chair,OeG3StiAMYg,22,32,train
falling off chair,oeU0DzQV2MY,11,21,train
falling off chair,OldDywPVO-Y,16,26,train
falling off chair,OxzPGuFL8-0,5,15,train
falling off chair,OyDYH_o3tqw,0,10,train
falling off chair,oZM0isOV5p8,13,23,train
falling off chair,p5jd_z-XXYg,6,16,train
falling off chair,p7pMANGr4Ew,0,10,train
falling off chair,p8o6EkXONhc,6,16,train
falling off chair,P9me3HTD6k4,1,11,train
falling off chair,pASllLx7GuY,0,10,train
falling off chair,pBOUwsDgPCc,0,10,train
falling off chair,Pfzbd4ea2Hs,0,10,train
falling off chair,PhHYVb6v9yc,0,10,train
falling off chair,phZc8g31kOU,0,10,train
falling off chair,pJ6WnKc1gTI,5,15,train
falling off chair,pJfBXwiY2c8,42,52,train
falling off chair,pp2Vb0TYG80,0,10,train
falling off chair,PpBPGn0jU_w,11,21,train
falling off chair,prAgcQDmN-E,0,10,train
falling off chair,pt0DgikJAdw,9,19,train
falling off chair,PtoeJjvEZQQ,5,15,train
falling off chair,pUs6wpF5cS8,0,10,train
falling off chair,PvGKTUcRDGA,0,10,train
falling off chair,PvrfbiAkh1M,0,10,train
falling off chair,pYn4Kjqjjc0,2,12,train
falling off chair,PYZbDPuPEmg,0,10,train
falling off chair,Q0g1PxTeqwE,23,33,train
falling off chair,Q1dhjVvUJSg,0,10,train
falling off chair,Q2hf3Er6I6I,192,202,train
falling off chair,q4F_yUnk588,0,10,train
falling off chair,Q8LB1AIRTUs,0,10,train
falling off chair,QaDfUA23yqc,0,10,train
falling off chair,QDAtxdGiJyE,12,22,train
falling off chair,QFKo17VCN1Y,2,12,train
falling off chair,qkCEuMm9vnY,6,16,train
falling off chair,qpjka2xuQX8,20,30,train
falling off chair,QQmQnfEXdOE,9,19,train
falling off chair,QzFWQ0h7lXE,4,14,train
falling off chair,qZNHx23No8U,0,10,train
falling off chair,R2iAVgt-85M,19,29,train
falling off chair,R3UfK0ADIcY,6,16,train
falling off chair,R8H47J5Lgyw,1,11,train
falling off chair,RcjcA3R68jU,1,11,train
falling off chair,RD0IiQ-w8o0,8,18,train
falling off chair,Rd62bu9mB9c,5,15,train
falling off chair,Rdraroz6QWQ,0,10,train
falling off chair,RgDeX4XH48Y,0,10,train
falling off chair,Rhb4Hwz_OeU,8,18,train
falling off chair,rJXlK1Q7d_U,0,10,train
falling off chair,RLXxuYiQlS8,0,10,train
falling off chair,roFQxvJo8Nc,10,20,train
falling off chair,RSr7Ka-blXE,8,18,train
falling off chair,RuFU2iK0fEg,0,10,train
falling off chair,ruYLdWGkMH8,8,18,train
falling off chair,RzdpexQWPak,13,23,train
falling off chair,RzEha-1eeTk,2,12,train
falling off chair,rzEyloCaABQ,0,10,train
falling off chair,r_USJCm0AH0,0,10,train
falling off chair,s0M0mgZSuiI,9,19,train
falling off chair,S2mnfh26FUU,0,10,train
falling off chair,S68o7LbrWcE,0,10,train
falling off chair,S6VTIJc5ZIk,0,10,train
falling off chair,SaqP_mhcJXg,26,36,train
falling off chair,ScJBVZAXr3g,0,10,train
falling off chair,ScWZjotXQa4,12,22,train
falling off chair,SeD8MeV9krM,0,10,train
falling off chair,ShGIS2NJ2zM,0,10,train
falling off chair,SKEko4dNGxc,3,13,train
falling off chair,sKZmMJkSzbY,0,10,train
falling off chair,smxcsfF7h_0,0,10,train
falling off chair,SO9AQBUH4iE,0,10,train
falling off chair,SpKngw_k2io,2,12,train
falling off chair,sR0bq1po0BU,0,10,train
falling off chair,SRkqYK4Z5qc,0,10,train
falling off chair,sS2V3-OA_dQ,2,12,train
falling off chair,SSBAlj6qOeI,2,12,train
falling off chair,ssOgUNsfecM,0,10,train
falling off chair,sTgo4qsNRPA,16,26,train
falling off chair,sTNNNKUgZJU,73,83,train
falling off chair,SuDJept8HHQ,0,10,train
falling off chair,sz-ZthhtXs0,5,15,train
falling off chair,t-7dg8chUzo,0,10,train
falling off chair,T-JfcUnWTzE,12,22,train
falling off chair,T9QqxUNYZKg,0,10,train
falling off chair,ta8PMskZGsc,0,10,train
falling off chair,tCZvKt-dKdY,0,10,train
falling off chair,TE052Oeqw2M,0,10,train
falling off chair,tFHNW3VFpbk,0,10,train
falling off chair,TKkt3p-PLKg,0,10,train
falling off chair,TnM-s9dL5Iw,4,14,train
falling off chair,TO-B808KxTY,0,10,train
falling off chair,todzN7OEA-g,0,10,train
falling off chair,twnAqdZkDZ8,17,27,train
falling off chair,TXd2VJeXgIk,0,10,train
falling off chair,tzJ7F1kOdQ8,34,44,train
falling off chair,U3iGAAIPhu0,5,15,train
falling off chair,u6ZApaEZqRc,10,20,train
falling off chair,ud2xlHPcgqU,0,10,train
falling off chair,ueuDja6SVck,0,10,train
falling off chair,UhZEUiSU-kw,207,217,train
falling off chair,ujb8-cmmGQg,10,20,train
falling off chair,uJQ58k92Z4A,81,91,train
falling off chair,UkZeULeldZY,10,20,train
falling off chair,ULhUJ00UeIk,1,11,train
falling off chair,Ul_bAChxFYY,0,10,train
falling off chair,upIun6MZ6y0,12,22,train
falling off chair,upuBdaGdEdM,13,23,train
falling off chair,uRz5jB-SZTo,9,19,train
falling off chair,uwdFGok3ttk,0,10,train
falling off chair,uYffFd_zrnc,1,11,train
falling off chair,uZXgcNUuJI4,0,10,train
falling off chair,v-GjoDBfYSk,9,19,train
falling off chair,V1n5Vv6zuLc,13,23,train
falling off chair,v1Y3FOgE4vE,2,12,train
falling off chair,V2t3c2gRu94,0,10,train
falling off chair,V604UXsxNig,8,18,train
falling off chair,v6N4YmqObF0,21,31,train
falling off chair,v7z3-scAFAo,0,10,train
falling off chair,V9cb2wLeU6c,0,10,train
falling off chair,vAIbRITZTzk,4,14,train
falling off chair,VEbuPVg4auM,22,32,train
falling off chair,Vh6g68b3eew,2,12,train
falling off chair,Vn7KKSibvPs,0,10,train
falling off chair,vQqjEcxLYO0,3,13,train
falling off chair,vrTiYLLTQWo,0,10,train
falling off chair,VsBVuAG0kTc,0,10,train
falling off chair,VT8xDAZ3O7U,1,11,train
falling off chair,VtkX4_nD91A,3,13,train
falling off chair,Vtr7fbNdw7w,1,11,train
falling off chair,vxx3t4lc4vE,18,28,train
falling off chair,VzE8HM1ztSU,2,12,train
falling off chair,VzHaXIPlHsk,6,16,train
falling off chair,w0bwnqZc1h0,6,16,train
falling off chair,w2z2IiTwtvo,4,14,train
falling off chair,W3kexkqWTI0,9,19,train
falling off chair,W49BWjWzSsU,0,10,train
falling off chair,W6AoUyK0KEo,3,13,train
falling off chair,W6M0KejIyI8,0,10,train
falling off chair,W9RhwSi1twI,1,11,train
falling off chair,WB3-VRyAJ3o,41,51,train
falling off chair,WBSz7tLJNng,6,16,train
falling off chair,wd2ZSYnefks,2,12,train
falling off chair,Weu69mWZrhU,6,16,train
falling off chair,wFxBEmg9SU4,2,12,train
falling off chair,wI0PbEtf59c,0,10,train
falling off chair,WmV8E5wPU20,11,21,train
falling off chair,WpGTr5NLcVE,2,12,train
falling off chair,wPIPdPvw1mc,0,10,train
falling off chair,WQlJ7hICY4E,0,10,train
falling off chair,WRDsLKk3rEQ,99,109,train
falling off chair,wuf-ad-r2qs,6,16,train
falling off chair,wvllHjzJn60,4,14,train
falling off chair,wwoji1S-MA4,77,87,train
falling off chair,WWW_UVxfwDk,0,10,train
falling off chair,wX6-8OGA7E0,0,10,train
falling off chair,wXpba5UbxvE,1,11,train
falling off chair,X0b-_MJKdtQ,7,17,train
falling off chair,X23y0KUVkF4,0,10,train
falling off chair,xFFQRtKizJk,2,12,train
falling off chair,XGktQjEYUEw,0,10,train
falling off chair,XGNtoXGX2lE,3,13,train
falling off chair,xgx-bsHlafY,0,10,train
falling off chair,XMfd9kKcgWA,2,12,train
falling off chair,XomZU9PmTng,18,28,train
falling off chair,xvvZCdK7tmo,14,24,train
falling off chair,xW5IuKPin0I,0,10,train
falling off chair,xwCgNvYXs-4,0,10,train
falling off chair,XXN3CgCyEx4,0,10,train
falling off chair,XXSyzfEF3B8,3,13,train
falling off chair,XXT2EKsmnIY,0,10,train
falling off chair,Y-s1wJ8oiKQ,8,18,train
falling off chair,y3zotyBS1tc,0,10,train
falling off chair,Y6PIcqQ8TDc,27,37,train
falling off chair,y7Nor8vM6AY,1,11,train
falling off chair,yAVCPfSPgFQ,4,14,train
falling off chair,yBsk-Lj35GA,0,10,train
falling off chair,YhZWiuxlcfw,6,16,train
falling off chair,YJFx2jD7PxU,0,10,train
falling off chair,yM8ZnIAr4sc,15,25,train
falling off chair,yOYyatySy5Y,5,15,train
falling off chair,yqQn8rz895o,0,10,train
falling off chair,YszJSt1lJG8,0,10,train
falling off chair,YtA-_pzWIek,1,11,train
falling off chair,yxX2bJ8Qe6U,0,10,train
falling off chair,yZ6jHwZ1TeQ,7,17,train
falling off chair,y_OM_B2MosU,10,20,train
falling off chair,Z0ldzLX5NFE,69,79,train
falling off chair,Z0rlQkhvTQw,8,18,train
falling off chair,Z0Uer2PtLF0,47,57,train
falling off chair,ZAaTK2Ad3sk,0,10,train
falling off chair,ZC4MuwsVB88,0,10,train
falling off chair,ZIO0uWhi104,0,10,train
falling off chair,ZkQGmjPuIwA,0,10,train
falling off chair,zNx9s_XbkUQ,10,20,train
falling off chair,zPXCpikapHE,1,11,train
falling off chair,zqpoWFfiyvM,0,10,train
falling off chair,Zr2_lWZozhw,0,10,train
falling off chair,zumeyo_1LwY,35,45,train
falling off chair,_8V2l61WUWI,1,11,train
falling off chair,_CPebf7xc2g,7,17,train
falling off chair,_EmIkwFdZyQ,0,10,train
falling off chair,_ivxOv5TOWE,7,17,train
falling off chair,_o7u5CNKXak,4,14,train
falling off chair,_vDJGJPpRKM,15,25,train
falling off chair,_ZtbmMDInV4,1,11,train
