label,youtube_id,time_start,time_end,split
sneezing,QClPe6iXpvM,4,14,train
sneezing,QDftlpUPLLs,0,10,train
sneezing,Qe482kSiPe4,7,17,train
sneezing,QG7g1fbAlgA,6,16,train
sneezing,QGxKub5al7Q,50,60,train
sneezing,QinMjantUwg,31,41,train
sneezing,QjGYQh9oGPI,18,28,train
sneezing,qkJngxLkKRo,0,10,train
sneezing,qlJ9N2W4rys,0,10,train
sneezing,QlZlgN5Kw20,22,32,train
sneezing,Qnm7D-Qv30c,9,19,train
sneezing,QOgI5bNqGxU,6,16,train
sneezing,QQJxhmHleps,25,35,train
sneezing,QqL-po4QhkI,6,16,train
sneezing,QtAy_2OuqDE,0,10,train
sneezing,qV6QTxKb_Ns,11,21,train
sneezing,qVdeSrFMvHM,14,24,train
sneezing,qVoiEgXxOTU,1,11,train
sneezing,q_OqgJ7K8I4,5,15,train
sneezing,R1lCQtCuEkc,0,10,train
sneezing,R2XE0K9iOrI,12,22,train
sneezing,r4KksXgCke0,4,14,train
sneezing,R7OOrG_TDSY,0,10,train
sneezing,RbvERqi_5lo,8,18,train
sneezing,RcrKpeL5ANU,7,17,train
sneezing,rgGstuNlwa8,1,11,train
sneezing,rH2Ht_-KDUA,12,22,train
sneezing,riBCr-laIZ0,30,40,train
sneezing,RjcaPfqwRnA,19,29,train
sneezing,RK55yrlAIuI,283,293,train
sneezing,rKGfpXl3Gho,4,14,train
sneezing,RNHiYyPbRf8,0,10,train
sneezing,rShQdzMaC9I,13,23,train
sneezing,RSKqWW-1Huc,24,34,train
sneezing,RW4bDHULk3c,3,13,train
sneezing,rZ6RIhZMURg,4,14,train
sneezing,s-EKQ8z_K3Q,7,17,train
sneezing,S9IujZV9KyM,0,10,train
sneezing,SaE67ruN43Y,0,10,train
sneezing,sbHrDFJNLcw,13,23,train
sneezing,sd0kMOMFohw,3,13,train
sneezing,sdKg6qOHKmE,13,23,train
sneezing,sELubvhX4CU,16,26,train
sneezing,sGFhTQSMYYw,0,10,train
sneezing,sH2h9U222FQ,7,17,train
sneezing,SI2va17Zidw,6,16,train
sneezing,sJwvI9n43bI,1,11,train
sneezing,SKa7AU3sIWg,12,22,train
sneezing,SkTK-2rue4c,51,61,train
sneezing,slSZ-41E_0k,0,10,train
sneezing,SmtEawVCdb8,1,11,train
sneezing,SnMA-3Yx2L4,0,10,train
sneezing,SoFRIZrCLjo,5,15,train
sneezing,SOZzSeuYj1o,0,10,train
sneezing,spjIhPhsICo,0,10,train
sneezing,Sps9DYxzr_w,82,92,train
sneezing,SqfchiDUkyA,2,12,train
sneezing,SX87E4uee1M,0,10,train
sneezing,sYOXNmqUI5U,16,26,train
sneezing,t5F0KZrh9bA,66,76,train
sneezing,t6DW_o8KtQE,15,25,train
sneezing,td6Wfx2cQwA,52,62,train
sneezing,tDnUMlR-dC8,2,12,train
sneezing,tH-83sreEqI,1,11,train
sneezing,tK57lesORXY,0,10,train
sneezing,TkkUpSffvlU,32,42,train
sneezing,tMOgLooherY,0,10,train
sneezing,tmpm_LEp-Co,0,10,train
sneezing,tNlMDdYPKlE,0,10,train
sneezing,TNSzw2-ogyU,11,21,train
sneezing,toHt6Emmh48,24,34,train
sneezing,toNco1NZWgE,3,13,train
sneezing,TUNs28HZ-6c,0,10,train
sneezing,T_pLnAoAhuM,6,16,train
sneezing,U05C3txRsSs,7,17,train
sneezing,u2xXj_n-_3c,0,10,train
sneezing,U91Nkpfgw70,3,13,train
sneezing,uadrSUDdftU,0,10,train
sneezing,uATr0G0Encs,6,16,train
sneezing,uFPnSH_2FYU,0,10,train
sneezing,uFVkEmW3Q5I,19,29,train
sneezing,UG9wTDZzfec,18,28,train
sneezing,UhekLwFtU5M,19,29,train
sneezing,UhTW-zEbqh0,0,10,train
sneezing,uIiVBv5aJNU,0,10,train
sneezing,Uk_5KiIQkPw,0,10,train
sneezing,uMvXosM0tho,86,96,train
sneezing,Un2bIn3ZwBE,0,10,train
sneezing,upa-Xnkj20U,0,10,train
sneezing,Upfdvn8G6Aw,7,17,train
sneezing,Urmbp1ulIXI,29,39,train
sneezing,Uueg1nLZGlM,41,51,train
sneezing,uYXX2fJWkWw,9,19,train
sneezing,UZPlojt8zhE,27,37,train
sneezing,uZyZTplG4eo,77,87,train
sneezing,V0z4RwdFSBQ,14,24,train
sneezing,v2H2nvU_Jhk,22,32,train
sneezing,Va0b7k0xbqc,0,10,train
sneezing,VAfRyNxAlnw,2,12,train
sneezing,VclbsbP6Jgg,2,12,train
sneezing,vEepdOKFgn4,54,64,train
sneezing,vEyeNLk0D8w,0,10,train
sneezing,VfqJgWhg4NY,0,10,train
sneezing,vgg590ZQLtk,0,10,train
sneezing,VHkOSE7bSBA,22,32,train
sneezing,vjL176sjY8M,0,10,train
sneezing,vjWHvg_npW8,0,10,train
sneezing,VkML7uqepqE,55,65,train
sneezing,vnaNg3G9Pg4,0,10,train
sneezing,vNeOjsoG_H4,0,10,train
sneezing,voAGgYanpGQ,0,10,train
sneezing,Vps7LpgMX7s,0,10,train
sneezing,VqBIKe1zLhQ,7,17,train
sneezing,VSXBtTOaty8,0,10,train
sneezing,VUiV_5Wmayc,11,21,train
sneezing,VUnSrcTNNFY,7,17,train
sneezing,W09fsJOqs8c,0,10,train
sneezing,W19x9QDXpro,0,10,train
sneezing,w25ICcityvo,11,21,train
sneezing,w6Eu3sETzF0,28,38,train
sneezing,WaKg7EmR0fA,1,11,train
sneezing,wCXbovNYmCQ,1,11,train
sneezing,wE525nZt5tU,1,11,train
sneezing,WeRgL5JW72I,0,10,train
sneezing,wFiDyT4YAWg,5,15,train
sneezing,WfUUdXB-EiM,19,29,train
sneezing,wfXnH-aspWw,8,18,train
sneezing,wGclHpmuf4U,0,10,train
sneezing,wi_KZS00AZo,1,11,train
sneezing,WLLzziZbhb4,1,11,train
sneezing,WO9mkbGaZJs,2,12,train
sneezing,WPP9jU5qI40,0,10,train
sneezing,wrVXg0NItR8,0,10,train
sneezing,ww44SX2UW5A,0,10,train
sneezing,wyRX6AGPhgo,13,23,train
sneezing,w_kvN_jzAYg,8,18,train
sneezing,X-4pV-MCUac,0,10,train
sneezing,x2JkxZT9AMQ,1,11,train
sneezing,X6br-U6ex7g,7,17,train
sneezing,XAdVVP8saHw,3,13,train
sneezing,XAsVGUu8ML4,26,36,train
sneezing,Xcm3CwdcVsg,0,10,train
sneezing,XDWNwi2Snwg,3,13,train
sneezing,XF6eJPv0tw8,8,18,train
sneezing,XnALKmdcvlw,2,12,train
sneezing,xo9GK3SB4YQ,28,38,train
sneezing,xoqNG3oZmDI,3,13,train
sneezing,xS8qjVqaZVk,12,22,train
sneezing,xzL2MV_cJFw,52,62,train
sneezing,Y-hkFIIaCrQ,6,16,train
sneezing,Y2Rjfa1H_WA,0,10,train
sneezing,Y3728Ls0vyU,4,14,train
sneezing,y4Nxs7jh3Z4,50,60,train
sneezing,Y9JBaxoin4c,5,15,train
sneezing,yan7fVriWCs,0,10,train
sneezing,YaxExQaeqdo,11,21,train
sneezing,Ycfe9qeQSR0,7,17,train
sneezing,YCICrSysS_M,35,45,train
sneezing,yD62CvjIINE,23,33,train
sneezing,yd6TRw3fv-w,1,11,train
sneezing,yE9ehAI_t68,0,10,train
sneezing,ygZttximy1M,0,10,train
sneezing,YiBh0Lki36g,0,10,train
sneezing,ymkjUaChTHY,11,21,train
sneezing,Yog8x1Ul81o,0,10,train
sneezing,ysudtxad9LQ,9,19,train
sneezing,YvvE6rQKR70,6,16,train
sneezing,yyBD8B9mShY,1,11,train
sneezing,yYz2qlw_Rak,0,10,train
sneezing,Y_Ga7kGIZ6M,34,44,train
sneezing,Z3jNWaspEZ8,20,30,train
sneezing,z4r5CpaTKh0,1,11,train
sneezing,z8q2E9SBhd8,0,10,train
sneezing,ZDq-epnhyno,9,19,train
sneezing,ZdWXe8GzOBc,21,31,train
sneezing,ze3LQYYTFpw,0,10,train
sneezing,zGitBb-AfPs,5,15,train
sneezing,ZiLVSlqRhys,4,14,train
sneezing,ZLmG24AVwMA,5,15,train
sneezing,ZlyQ3JlTl5s,0,10,train
sneezing,zoXvRAxK-mg,0,10,train
sneezing,ZOzGwC-Omng,0,10,train
sneezing,ZpG4bHC1xDg,5,15,train
sneezing,zQEVozfQMoo,4,14,train
sneezing,ZqQMsBvhSvY,4,14,train
sneezing,zutn7qBz5EU,20,30,train
sneezing,zvsEmkxUQv4,34,44,train
sneezing,Zx68WCt8qHY,1,11,train
sneezing,Zz9yBRq1KZQ,0,10,train
sneezing,_0vD0Y3FwAg,21,31,train
sneezing,_3mabqGYFeo,16,26,train
sneezing,_4EeWsrU69M,26,36,train
sneezing,_5rtpEVn0Ts,2,12,train
sneezing,_7qq5Imq1A8,59,69,train
sneezing,_eymnuGC884,2,12,train
sneezing,_HLoc9fwVDg,0,10,train
sneezing,_isuVU33F7U,0,10,train
sneezing,_K32SqvI1c0,1,11,train
sneezing,_TumBG73oSQ,61,71,train
sneezing,_V6j6DmC8EY,0,10,train
sneezing,__WM-6BiHdI,0,10,train
